дата,всего,30days_1000,infection rate,IR7,ОРВИ,пневмония,тяжелая форма,без симптомов,госпитализировано,привитых,привитых пневмония,привитых умерло,кол-во тестов,кол-во тестов кумул,кол-во обследованных,кол-во протестированных,выявлено,выздоровели,умерли,умерли разница,мед.наблюдение,total,totalcum,positive,positivecum,negative,negativecum,>пенсионеры,>мед.работники,>пром.предприятия,>образов.учреждения,>транс.предприятия,>торговля и питание,>пищ.промышленность,>ЖКХ,>банки/юристы/недвижимость,>гос.служащие,>правоохранит.,>быт.услуги и досуг,>гостиницы и санатории,гостиницы,санатории,>учреж.культуры,>телеком,>сел.хоз.,>охрана,ЛОУ,>вахтовики,>ИП и иные работающие,>интернаты/диспансеры,>дошкольники,не ходят в детский сад,детсадовцы,>школьники,>студенты,>не работают/самозанятые,студенты до 18,студенты от 18,выписали,умерли от ковид,30days_1000die,умерли в палатах для ковид/пневмония с 1 апреля,доступно под ковид,занято под ковид,доступно ИВЛ,занято ИВЛ,кисл.поддержка,доступно под ковид и пневмонию,занято под ковид и пневмонию,до года,от 01 до 07,от 07 до 14,от 15 до 17,от 18 до 29,от 30 до 49,от 50 до 64,от 65,мужчины,женщины,воспитанники/учащиеся,работающие,служащие,неработающие и самозанятые,пенсионеры,завозные,контактные,не установлены,эпивак поступило,эпивак кумулятивно,ковивак,ковивак кумул,спутник лайт,спутник лайт кумул,поступило доз вакцин,поступило кумулятивно,всего поступило,компонент 1,компонент 2,ревакцинация,Калининград,Гурьевский городской округ,Багратионовский городской округ,Правдинский городской округ,Гусевский городской округ,Балтийский городской округ,Черняховский городской округ,Зеленоградский городской округ,Светловский городской округ,Гвардейский городской округ,Славский городской округ,Ладушкинский городской округ,Нестеровский городской округ,Светлогорский городской округ,Пионерский городской округ,Неманский городской округ,Полесский городской округ,Краснознаменский городской округ,Озёрский городской округ,Янтарный городской округ,Мамоновский городской округ,Советский городской округ,другие регионы,кумул. случаи,кумул.умерли,кумул.выписаны,кумул.активные,кол-во тестов / 10,все кроме Калининграда,отношение
2021-12-25,188,6.94,1.01,1.03,159,14,0,15,0,8171,0,19,3011,1273702,0,1096745,81066,77511,1249,6,7053,15,24140,8,11446,7,12833,35,8,5,4,7,8,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,38,0,7,5,2,18,11,42,0,0,200,6,0.21,0,0,0,0,0,0,0,0,3,4,14,8,28,60,46,25,77,111,21,72,3,57,35,0,104,84,0,0,0,0,0,0,0,0,726124,0,0,0,106,14,3,0,7,8,8,7,6,5,3,0,2,2,3,1,3,3,2,0,1,4,0,81060,1257,77638,2165,301.1,82,1.52
2021-12-26,186,6.78,1.0,1.02,164,11,0,11,0,8171,0,19,2007,1275709,0,1096745,81252,77709,1249,0,6632,14,24154,9,11455,5,12838,48,11,7,5,4,6,3,0,4,0,0,0,1,1,0,2,0,3,1,0,0,31,0,6,3,3,18,5,31,0,0,198,0,0.21,0,0,0,0,0,0,0,0,1,5,13,5,21,58,45,38,63,123,21,74,4,39,48,1,102,83,0,0,0,0,0,0,0,0,726124,0,0,0,98,4,10,0,14,9,11,7,6,7,3,0,1,3,2,2,0,0,2,1,2,3,0,81246,1257,77836,2153,200.7,87,1.53
2021-12-27,189,6.63,1.0,1.03,171,10,0,8,0,8171,0,19,3912,1279621,0,1096745,81441,77906,1249,0,6241,11,24165,9,11464,2,12840,53,7,6,1,5,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,7,4,3,10,4,55,0,0,197,0,0.21,0,0,0,0,0,0,0,0,2,6,7,5,22,72,29,46,81,108,14,59,0,63,53,1,102,86,0,0,0,0,0,0,0,0,726124,0,0,0,58,17,9,2,7,18,21,8,19,9,0,0,2,3,3,1,1,1,1,2,5,2,0,81435,1257,78033,2145,391.2,131,1.53
2021-12-28,185,6.51,0.99,1.03,170,9,0,6,0,8171,0,19,3106,1282727,0,1096745,81626,78101,1249,0,5901,10,24175,9,11473,1,12841,70,3,7,4,2,9,0,1,0,0,0,0,1,1,0,2,0,0,3,0,0,10,0,3,1,2,4,7,59,0,0,195,0,0.2,0,0,0,118,61,0,1483,1089,1,2,3,1,25,52,45,56,71,114,5,41,1,68,70,1,100,84,0,0,0,0,0,0,0,0,734124,565706,538247,0,161,9,0,0,2,0,6,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4,0,81620,1257,78228,2135,310.6,24,1.52
2021-12-29,183,6.4,0.99,1.01,165,6,0,12,0,8171,0,19,3015,1285742,0,1096745,81809,78295,1249,0,5610,13,24188,9,11482,4,12845,34,5,7,1,10,14,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,38,0,8,7,1,13,7,48,0,0,194,0,0.19,0,0,0,0,0,0,0,0,3,5,10,5,20,73,39,28,66,117,15,69,6,59,34,1,96,86,0,0,0,0,0,0,0,0,734124,0,0,0,102,15,1,0,5,5,5,10,8,6,1,0,1,4,4,2,2,1,1,1,3,6,0,81803,1257,78422,2124,301.5,81,1.52
2021-12-30,182,6.29,0.98,0.99,160,15,0,10,0,8171,0,19,3020,1288762,0,1096745,81994,78489,1259,10,5382,15,24203,11,11493,4,12849,70,4,2,2,9,3,3,0,4,0,0,0,0,0,0,0,0,0,1,0,0,22,0,6,2,4,2,2,53,0,0,194,10,0.18,0,0,0,0,0,0,0,0,0,6,3,0,16,58,36,66,68,119,8,58,7,42,70,1,99,85,0,0,0,0,0,0,0,0,734124,0,0,0,58,16,7,3,4,12,15,18,14,10,3,1,1,6,2,4,1,1,1,3,0,5,0,81985,1267,78616,2102,302.0,127,1.51
2021-12-31,182,6.19,0.98,0.98,160,13,0,9,0,8171,0,19,3025,1291787,0,1096745,82176,78681,1267,8,5246,9,24212,6,11499,3,12852,73,5,4,3,5,6,0,1,2,0,0,0,0,0,0,0,1,1,2,0,0,23,0,2,0,2,2,3,47,0,0,192,8,0.19,0,0,0,0,0,0,0,0,0,2,1,3,18,53,45,60,66,116,4,48,5,52,73,2,105,75,0,0,0,0,0,0,0,0,734124,0,0,0,130,10,1,1,7,1,6,6,6,3,0,0,5,2,0,0,0,0,0,0,1,3,0,82167,1275,78808,2084,302.5,52,1.51
2022-01-01,177,6.09,0.97,0.97,157,10,0,10,0,8171,0,19,3010,1294797,0,1096745,82353,78871,1279,12,4168,0,24212,0,11499,0,12852,55,4,2,5,2,5,4,0,2,0,0,0,1,1,0,0,2,2,3,0,0,30,0,6,2,4,7,7,40,0,0,190,12,0.19,0,0,0,0,0,0,0,0,1,5,4,6,18,57,46,38,59,118,10,54,6,52,55,0,99,78,0,0,0,0,0,0,0,0,734124,0,0,0,119,18,3,0,3,3,2,2,6,2,1,2,0,4,2,1,1,0,1,1,5,0,0,82344,1287,78998,2059,301.0,57,1.5
2022-01-02,174,5.97,0.96,0.97,158,7,0,9,0,8171,0,19,3004,1297801,0,1096745,82527,79059,1283,4,3771,0,24212,0,11499,0,12852,64,2,2,5,6,10,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,20,0,2,1,1,6,3,50,0,0,188,4,0.19,0,0,0,0,0,0,0,0,1,1,5,0,25,52,42,48,65,109,7,47,5,51,64,1,98,75,0,0,0,0,0,0,0,0,734124,0,0,0,95,11,2,4,5,6,5,14,3,1,0,3,0,6,6,0,0,1,1,0,3,8,0,82518,1291,79186,2041,300.4,79,1.49
2022-01-03,164,5.87,0.94,0.95,152,5,0,7,0,8171,0,19,3010,1300811,0,1096745,82691,79244,1291,8,3525,6,24218,6,11505,0,12852,43,2,4,5,4,10,1,2,3,0,0,1,0,0,0,0,0,0,2,0,0,32,0,8,5,3,7,7,33,0,0,185,8,0.19,0,0,0,112,58,0,1391,954,3,5,5,1,31,49,37,33,58,106,10,63,4,44,43,1,89,74,0,0,0,0,0,0,0,0,754074,568754,544188,0,101,5,3,1,8,5,8,4,6,1,0,0,1,4,4,1,1,1,6,0,3,1,0,82682,1299,79371,2012,301.0,63,1.49
2022-01-04,142,5.76,0.9,0.92,125,6,0,11,0,8171,0,19,3012,1303823,0,1096745,82833,79424,1297,6,2234,11,24229,10,11515,1,12853,40,2,1,1,7,6,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,17,0,9,8,1,7,5,42,0,0,180,6,0.2,0,0,0,0,0,0,0,0,3,5,6,3,17,49,23,36,67,75,10,42,2,48,40,1,78,63,0,0,0,0,0,0,0,0,754074,0,0,0,83,16,3,0,1,7,2,3,4,1,2,0,0,4,3,0,0,1,0,0,8,4,0,82824,1305,79551,1968,301.2,59,1.48
2022-01-05,119,5.63,0.83,0.87,106,8,0,5,0,8171,0,19,2503,1306326,0,1096745,82952,79616,1307,10,2091,14,24243,11,11526,1,12854,32,2,3,1,9,7,1,2,0,0,0,0,0,0,0,1,0,2,1,0,0,16,0,2,1,1,4,4,32,0,0,192,10,0.21,0,0,0,0,0,0,0,0,0,2,4,0,14,31,38,30,55,64,5,49,3,30,32,0,64,55,0,0,0,0,0,0,0,0,754074,0,0,0,81,10,2,0,2,2,3,1,2,4,0,2,0,0,0,0,5,1,1,0,2,1,0,82943,1315,79743,1885,250.3,38,1.48
2022-01-06,125,5.47,0.77,0.83,112,7,0,6,0,8171,0,19,2511,1308837,0,1096745,83077,79815,1311,4,1516,17,24260,12,11538,5,12859,31,3,0,4,3,14,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,31,0,5,5,0,1,4,25,0,0,199,4,0.21,0,0,0,0,0,0,0,0,2,3,2,0,17,45,24,35,48,77,2,56,4,32,31,0,72,53,0,0,0,0,0,0,0,0,754074,0,0,0,89,6,5,1,3,1,5,1,1,4,0,0,0,2,2,0,1,0,1,0,0,2,1,83068,1319,79942,1807,251.1,35,1.47
2022-01-07,123,5.36,0.73,0.79,112,5,0,6,0,8171,0,19,2525,1311362,0,1096745,83200,80013,1314,3,1350,15,24275,14,11552,1,12860,20,4,0,5,2,9,0,1,0,0,0,0,2,2,0,1,1,0,0,0,0,31,0,10,5,5,8,6,23,0,0,192,3,0.21,0,0,0,0,0,0,0,0,1,9,7,3,10,46,28,19,48,75,14,66,6,17,20,0,80,43,0,0,0,0,0,0,0,0,754074,0,0,0,43,19,4,1,0,5,6,9,8,9,1,1,0,6,4,1,1,0,1,0,3,1,0,83191,1322,80134,1735,252.5,80,1.47
2022-01-08,133,5.33,0.76,0.76,118,11,0,4,0,8171,0,19,2502,1313864,0,1096745,83333,80167,1318,4,1129,3,24278,3,11555,0,12860,49,2,3,1,3,12,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,18,0,0,0,0,0,0,39,0,0,154,4,0.21,0,0,0,0,0,0,0,0,0,0,0,0,18,38,46,31,57,76,0,55,0,29,49,0,77,56,0,0,0,0,0,0,0,0,754074,0,0,0,84,7,1,0,2,1,4,13,3,1,0,0,0,0,0,2,2,0,3,0,3,7,0,83324,1326,80288,1710,250.2,49,1.46
2022-01-09,142,5.27,0.87,0.75,134,5,0,3,0,8171,0,19,0,1313864,0,1096745,83333,80167,1318,0,1129,17,24295,13,11568,4,12864,18,2,2,4,9,13,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,34,0,10,7,3,7,6,32,0,0,150,9,0.2,0,0,0,0,0,0,0,0,5,5,5,3,20,60,31,13,54,88,10,78,2,34,18,1,80,61,0,0,0,0,0,0,0,0,754074,0,0,0,107,7,4,0,5,3,2,1,2,1,0,0,0,3,0,0,3,0,0,0,0,4,0,83466,1335,80438,1693,0.0,35,1.46
2022-01-10,150,5.2,1.0,0.75,131,13,0,0,0,8171,0,19,2510,1316374,0,1096745,83475,80317,1327,9,1406,6,24301,4,11572,2,12866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,4,1,1,0,1,142,4,0.2,0,0,0,0,0,0,0,0,0,3,2,3,18,57,38,29,57,93,5,49,1,53,42,2,80,68,0,0,0,0,0,0,0,0,754074,0,0,0,79,6,3,2,5,11,7,11,2,3,0,0,4,4,6,1,0,1,1,0,0,0,4,83616,1339,80580,1697,251.0,67,1.46
2022-01-11,152,5.16,1.13,0.78,136,9,0,7,0,8171,0,19,0,1316374,0,1096745,83475,80317,1327,0,1406,17,24318,16,11588,1,12867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,6,5,2,2,0,2,155,6,0.19,0,0,0,0,0,0,0,0,4,2,5,1,17,54,31,28,63,89,12,61,6,38,35,0,88,64,0,0,0,0,0,0,0,0,754074,0,0,0,94,20,6,1,0,5,4,0,4,2,0,3,1,1,4,0,2,1,0,0,0,4,0,83768,1345,80735,1688,0.0,58,1.46
2022-01-12,151,5.12,1.19,0.86,138,5,0,8,0,8171,0,19,8389,1324763,0,1096745,83928,80770,1340,13,2559,19,24337,13,11601,5,12872,37,3,3,7,4,10,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,38,0,3,0,3,4,3,3,1,2,156,3,0.19,0,0,0,112,54,0,1391,1094,0,3,3,1,20,54,41,29,67,84,6,66,5,37,37,0,85,66,0,0,0,0,0,0,0,0,754074,570754,551164,0,91,12,0,2,4,3,3,9,4,3,1,0,4,6,5,0,0,0,1,0,2,0,1,83919,1348,80891,1680,838.9,59,1.47
2022-01-13,168,5.08,1.19,0.94,153,7,0,8,0,8171,0,19,3010,1327773,0,1096745,84096,80968,1345,5,2955,23,24360,21,11622,2,12874,46,7,7,1,7,16,3,0,0,0,0,2,0,0,0,0,0,2,1,0,0,32,0,7,6,1,3,1,1,1,0,198,5,0.19,0,0,0,0,0,0,0,0,4,3,1,3,20,62,36,39,57,111,4,70,5,43,46,1,94,73,0,0,0,0,0,0,0,0,754074,0,0,0,97,18,0,5,2,7,8,3,4,6,1,0,0,0,3,0,4,0,1,0,2,2,0,84087,1353,81089,1645,301.0,66,1.47
2022-01-14,194,5.06,1.21,1.06,167,16,0,11,0,8171,0,19,0,1327773,0,1096745,84096,80968,1345,0,2955,20,24380,17,11639,3,12877,57,4,4,8,10,4,0,0,1,0,0,0,1,1,0,5,0,0,0,0,0,52,0,6,3,3,6,5,5,1,4,188,4,0.18,0,0,0,112,51,0,1391,1068,0,7,2,4,27,67,46,41,67,127,10,75,11,41,57,1,110,83,0,0,0,0,0,0,0,0,754074,578878,557494,0,119,17,0,0,11,3,5,0,9,3,0,0,2,13,1,3,4,0,0,1,2,1,0,84281,1357,81277,1647,0.0,75,1.47
2022-01-15,208,5.08,1.25,1.19,188,12,0,8,0,8171,0,19,6027,1333800,0,1096745,84498,81348,1354,9,5058,20,24400,14,11653,6,12883,72,0,6,6,1,6,2,0,0,0,0,1,0,0,0,1,0,0,2,0,0,37,0,7,4,3,15,1,1,0,1,192,5,0.18,0,0,0,0,0,0,0,0,1,7,10,4,16,72,49,49,84,124,17,57,5,57,73,2,118,88,0,0,0,0,0,0,0,0,754074,0,0,0,119,7,7,1,9,10,15,4,10,4,1,0,1,4,0,1,5,0,2,0,6,0,0,84489,1362,81469,1658,602.7,87,1.48
2022-01-16,221,5.11,1.33,1.31,210,6,0,5,0,8171,0,19,3205,1337005,0,1096745,84719,81534,1356,2,6348,28,24428,21,11674,7,12890,57,2,3,6,5,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,33,0,21,13,8,18,11,11,2,9,186,2,0.17,0,0,0,0,0,0,0,0,6,15,13,7,36,61,43,40,74,147,28,59,4,73,57,3,139,79,0,0,0,0,0,0,0,0,754074,0,0,0,103,25,11,2,6,6,16,4,9,5,4,0,1,9,10,0,0,1,1,0,4,4,0,84710,1364,81655,1691,320.5,118,1.48
2022-01-17,242,5.15,1.39,1.43,232,0,0,10,0,8171,0,19,3012,1340017,0,1096745,84961,81719,1360,4,6738,15,24443,13,11687,2,12892,13,12,5,4,11,16,2,0,7,0,0,1,0,0,0,2,0,2,1,0,0,73,0,22,10,12,20,13,13,3,10,185,4,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754074,0,0,0,154,20,5,1,4,12,2,17,1,7,4,0,1,3,2,1,2,1,0,0,3,2,0,84952,1368,81840,1744,301.2,88,1.49
2022-01-18,282,5.21,1.43,1.55,257,5,0,20,0,8171,0,19,3006,1343023,0,1096745,85243,81865,1366,6,9440,23,24466,18,11705,5,12897,63,3,8,6,4,12,5,0,0,0,0,2,0,0,0,1,0,2,1,0,0,47,0,11,4,7,25,14,14,2,12,146,6,0.16,0,0,0,112,44,0,1391,1096,2,9,18,9,49,89,59,47,120,162,32,92,5,90,63,3,168,111,0,0,0,0,0,0,0,0,754074,584794,562895,0,152,26,6,1,7,15,7,23,12,9,0,1,1,8,0,0,5,1,1,1,0,6,0,85234,1374,81986,1874,300.6,130,1.49
2022-01-19,295,5.3,1.44,1.65,282,6,0,10,0,8171,0,19,3015,1346038,0,1096745,85541,81922,1370,4,11603,22,24488,18,11723,4,12901,35,13,7,6,5,23,5,0,1,0,0,1,0,0,0,1,1,4,0,0,0,74,0,10,7,3,25,16,16,6,10,57,4,0.17,0,0,0,0,0,0,0,0,4,7,17,13,48,126,64,29,113,185,29,150,6,78,35,3,174,121,0,0,0,0,0,0,0,0,754074,0,0,0,210,17,5,2,2,5,8,7,4,10,3,0,1,6,3,4,4,1,1,0,0,5,0,85529,1378,82043,2108,301.5,88,1.49
2022-01-20,301,5.41,1.42,1.71,282,8,0,11,0,8171,0,19,3018,1349056,0,1096745,85842,81971,1372,2,15160,21,24509,16,11739,5,12906,68,8,7,3,8,26,4,0,2,11,0,3,1,1,0,2,0,0,0,0,0,52,0,5,2,3,5,12,12,0,12,57,4,0.17,0,0,0,0,0,0,0,0,1,4,3,2,63,123,57,48,127,174,7,118,12,96,68,3,169,132,0,0,0,0,0,0,0,0,754074,0,0,0,205,19,3,1,0,14,4,18,6,6,1,0,1,0,7,5,0,1,0,0,0,2,2,85830,1382,82100,2348,301.8,88,1.5
2022-01-21,313,5.52,1.38,1.71,286,1,0,26,0,8171,0,19,4330,1353386,0,1096745,86155,82022,1375,3,19161,26,24535,21,11760,5,12911,23,11,9,18,13,12,3,1,2,0,0,0,0,0,0,1,0,1,0,0,0,49,0,35,13,22,63,21,21,18,3,51,3,0.16,0,0,0,0,0,0,0,0,3,35,58,20,54,44,15,26,149,164,94,121,10,45,23,2,196,116,0,0,0,0,0,0,0,0,754074,0,0,0,156,46,13,2,6,6,9,15,12,5,4,1,5,0,7,4,8,0,2,1,2,7,0,86143,1385,82151,2607,433.0,155,1.5
2022-01-22,349,5.65,1.32,1.72,311,7,0,31,0,8171,0,19,0,1353386,0,1096745,86155,82022,1375,0,19161,17,24552,10,11770,7,12918,21,14,15,14,20,25,5,2,10,0,0,2,2,2,0,2,1,0,1,0,0,77,0,19,8,11,41,12,12,4,8,48,2,0.16,0,0,0,0,0,0,0,0,5,13,33,13,51,142,73,19,154,195,53,192,12,71,21,2,204,143,0,0,0,0,0,0,0,0,754074,0,0,0,215,32,8,3,3,1,12,10,4,14,2,2,6,5,5,4,6,1,3,0,2,11,0,86492,1387,82199,2906,0.0,134,1.5
2022-01-23,401,5.81,1.31,1.75,368,6,0,27,0,8171,0,19,9064,1362450,0,1096745,86905,82120,1383,8,27752,23,24575,20,11790,3,12921,32,8,18,21,12,12,4,2,0,0,0,2,1,1,0,0,0,0,0,0,0,89,0,31,15,16,93,12,12,9,3,50,6,0.15,0,0,0,0,0,0,0,0,6,28,71,28,46,120,73,27,175,226,111,162,10,86,32,4,256,141,0,0,0,0,0,0,0,0,754074,0,0,0,225,42,8,0,9,22,15,26,8,3,1,1,5,15,3,1,2,0,0,1,4,8,0,86893,1393,82249,3251,906.4,174,1.51
2022-01-24,459,6.02,1.36,1.8,423,5,0,31,0,8171,0,19,0,1362450,0,1096745,87364,82171,1388,5,28544,9,24584,8,11798,1,12922,67,14,21,23,21,21,5,2,0,0,0,2,1,1,0,0,1,2,3,0,0,100,0,18,6,12,40,10,10,6,4,51,5,0.14,0,0,0,0,0,0,0,0,4,13,25,12,52,181,110,52,200,259,53,268,18,53,67,2,265,192,0,0,0,0,0,0,0,0,754074,0,0,0,212,70,19,1,8,1,8,22,44,2,1,1,4,16,4,2,25,0,2,0,8,9,0,87352,1398,82300,3654,0.0,247,1.51
2022-01-25,605,6.29,1.52,1.86,549,5,0,51,0,8171,0,19,9563,1372013,0,1096745,87969,82221,1404,16,36400,22,24606,21,11819,1,12923,27,13,23,33,13,24,7,4,0,0,0,0,2,2,0,3,1,1,1,0,1,127,0,65,24,41,133,41,41,22,19,50,8,0.14,0,0,0,0,0,0,0,0,10,50,109,51,80,189,85,31,272,333,176,238,20,144,27,5,372,228,0,0,0,0,0,0,0,0,754074,0,0,0,279,50,14,8,44,8,30,15,26,28,7,0,6,11,18,13,11,4,4,0,5,24,0,87957,1406,82350,4201,956.3,326,1.51
2022-01-26,843,6.71,1.83,2.03,775,5,0,63,0,8171,0,19,4944,1376957,0,1096745,88812,82275,1408,4,43468,20,24626,15,11834,5,12928,70,23,31,61,14,22,7,4,1,0,0,3,1,0,1,4,0,1,2,0,0,95,0,97,36,61,223,63,63,29,34,57,7,0.15,0,0,0,0,0,0,0,0,17,76,190,66,103,221,100,70,359,484,284,225,11,223,70,2,540,301,0,0,0,0,0,0,0,0,754074,0,0,0,437,84,40,16,18,22,10,34,37,19,6,5,9,9,15,13,26,3,5,5,9,21,0,88800,1413,82407,4980,494.4,406,1.52
2022-01-27,867,7.37,2.03,2.2,809,5,0,53,0,8171,0,19,5603,1382560,0,1096745,89679,82331,1410,2,50040,22,24648,19,11853,3,12931,151,39,33,31,24,38,7,7,10,0,0,4,3,3,0,3,2,0,5,0,0,180,0,39,19,20,57,26,26,8,18,53,2,0.16,0,0,0,0,0,0,0,0,6,33,47,18,124,324,186,129,332,535,80,380,27,229,151,4,521,332,0,0,0,0,0,0,0,0,754074,0,0,0,613,48,12,1,15,34,7,31,19,12,5,3,2,17,7,10,9,2,1,0,0,19,0,89667,1415,82460,5792,560.3,254,1.52
2022-01-28,872,8.05,2.09,2.36,815,4,0,53,0,8171,0,19,5886,1388446,0,1096745,90055,82378,1418,8,53889,17,24665,14,11867,3,12934,173,13,36,27,16,21,9,2,6,0,0,3,4,2,2,2,3,0,2,0,0,126,0,65,27,38,211,51,51,35,16,47,8,0.16,0,0,0,118,39,0,1789,1524,11,53,163,84,67,215,135,144,369,503,252,276,15,156,173,0,623,249,0,0,0,0,0,0,0,0,773504,605593,579361,0,394,90,44,16,31,12,26,13,56,28,12,7,10,18,6,21,29,9,8,4,9,29,0,90539,1423,82507,6609,588.6,478,1.53
2022-01-29,893,8.74,1.92,2.47,832,5,0,56,0,8171,0,19,6307,1394753,0,1096745,91444,82428,1423,5,60546,22,24687,15,11882,7,12941,46,36,27,44,13,33,12,4,6,0,0,0,4,2,2,2,1,2,2,0,0,142,0,110,28,82,278,43,43,22,21,50,5,0.17,0,0,0,0,0,0,0,0,9,105,212,84,94,230,109,50,371,522,361,322,17,147,46,0,676,217,0,0,0,0,0,0,0,0,773504,0,0,0,464,107,32,4,11,15,55,23,23,44,1,1,8,13,4,28,5,7,2,1,20,24,0,91432,1428,82557,7447,630.7,428,1.53
2022-01-30,906,9.45,1.53,2.49,0,0,0,0,176,8171,0,19,6534,1401287,0,1096745,92350,82491,1433,10,63228,24,24711,18,11900,6,12947,56,36,18,77,21,22,8,2,1,0,0,3,0,0,0,1,1,1,2,0,0,138,0,54,8,46,357,31,31,12,19,63,10,0.16,0,0,0,0,0,0,0,0,3,58,300,62,96,213,115,59,366,540,411,245,9,185,56,0,724,182,0,0,0,0,0,0,0,0,773504,0,0,0,593,83,0,2,54,14,11,25,37,14,1,0,4,0,7,5,24,4,1,1,1,1,0,92338,1438,82620,8280,653.4,289,1.53
2022-01-31,948,10.17,1.3,2.47,884,12,0,52,0,8171,0,19,8003,1409290,0,1096745,93298,82555,1443,10,65502,15,24726,12,11912,3,12950,82,35,30,84,9,20,7,3,1,0,0,0,3,0,3,2,0,3,0,0,0,199,0,58,13,45,256,30,66,30,36,64,10,0.16,0,0,0,0,0,0,0,0,2,62,199,81,117,232,182,73,396,552,305,206,15,340,82,3,652,293,0,0,0,0,0,0,0,0,773504,0,0,0,510,67,25,7,85,14,43,38,12,34,10,1,1,15,22,11,0,3,2,1,20,22,0,93286,1448,82684,9154,800.3,433,1.54
2022-02-01,1021,10.94,1.18,2.33,961,5,0,55,127,8171,0,19,8432,1417722,0,1096745,94319,82621,1453,10,81897,14,24740,12,11924,1,12951,80,7,33,48,10,29,5,0,3,0,0,0,0,0,0,3,1,4,1,0,0,154,0,70,4,66,380,11,179,0,0,64,10,0.16,0,0,0,0,0,0,0,0,1,71,310,79,86,267,139,68,449,572,451,247,37,206,80,1,722,298,0,0,0,0,0,0,0,0,773504,0,0,0,708,95,28,6,46,30,0,2,26,0,6,2,20,5,1,11,3,8,0,0,2,22,0,94307,1458,82748,10101,843.2,313,1.54
2022-02-02,1145,11.79,1.16,2.03,1093,9,0,43,0,8171,0,19,8393,1426115,0,1096745,95464,82706,1464,11,90008,12,24752,8,11932,4,12955,63,27,16,93,9,7,1,2,2,0,0,0,2,0,2,1,0,3,2,0,0,74,0,250,82,168,358,74,161,38,36,85,11,0.17,0,0,0,118,37,0,1966,1744,36,211,273,126,125,195,114,65,494,651,503,267,4,308,63,0,782,363,0,0,0,0,0,0,0,0,773504,611543,584617,0,692,181,39,23,6,37,18,33,17,0,2,14,2,6,9,2,33,1,5,1,8,15,1,95452,1469,82833,11150,839.3,452,1.54
2022-02-03,1318,12.77,1.25,1.85,1259,10,0,49,0,8171,0,19,8430,1434545,0,1096745,96782,82788,1471,7,94111,13,24765,10,11942,3,12958,103,46,50,104,16,43,15,9,10,0,0,0,1,1,0,9,3,1,1,0,0,238,0,128,48,80,438,42,61,10,32,82,7,0.17,0,0,0,0,0,0,0,0,14,116,322,124,109,358,176,99,551,767,515,490,46,164,103,0,959,359,0,0,0,0,0,0,0,0,773504,0,0,0,752,70,48,21,53,39,21,46,22,23,11,17,15,35,22,24,9,10,26,4,24,26,0,96770,1476,82915,12379,843.0,566,1.55
2022-02-04,1514,13.95,1.38,1.76,1417,11,0,90,0,8171,0,19,8943,1443488,0,1096745,98296,82878,1477,6,53955,14,24779,10,11952,4,12962,117,46,18,94,12,24,10,3,3,0,0,0,3,1,2,2,0,0,2,0,0,138,0,211,134,77,610,119,108,37,82,90,6,0.17,0,0,0,123,45,0,2231,1803,52,154,502,150,153,259,137,107,632,882,682,352,13,350,117,0,1171,343,0,0,0,0,0,0,0,0,777104,614418,587627,0,1028,26,40,29,33,50,47,51,45,27,27,7,0,6,25,18,20,0,3,3,4,25,0,98284,1482,83005,13797,894.3,486,1.55
2022-02-05,1572,15.34,1.47,1.71,1505,5,0,62,0,8171,0,19,9595,1453083,0,1096745,99868,82970,1482,5,57961,5,24784,4,11956,1,12963,75,40,50,144,16,19,18,9,5,0,0,0,1,1,0,8,0,3,0,0,0,173,0,149,31,118,731,31,99,11,20,92,5,0.17,0,0,0,0,0,0,0,0,14,132,575,170,112,316,177,76,667,905,848,445,27,177,75,0,1204,368,0,0,0,0,0,0,0,0,777104,0,0,0,937,146,37,50,67,45,49,35,35,24,16,10,1,16,26,5,19,2,1,2,10,39,0,99856,1487,83097,15272,959.5,635,1.55
